1,0.851000048914808
2,0.9600557353761383
3,0.9771436436965125
4,0.9844389775775606
5,0.9882464915512241
6,0.9926643974160627
7,0.9945279235890754
8,0.9958366630390862
9,0.9958366630391173
10,1.0
