1,0.7500000000000581
2,0.9274404486389066
3,0.9651638144705458
4,0.9797157754305338
5,0.9898876764973626
6,0.9965681866293099
7,0.9969111846497835
8,0.9999999999999811
9,0.9999999999999843
10,1.0
