  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    13,   P-13545,   2020/11/10 08:52:39,           1-02,       3,        -3.247,        -0.889,         19207,      -1,    1,                                   HAUS1,                                Standard,                 H2O, 1604995064.99,         0.246,         1.022,        28.943,        -0.001,        -0.017,         0.445,        79.174,        15.204,         2.071,        86.207,         0.733,         1.162,       -0.0000,       -0.0000,    0,        40.188,         1,       2,       1,Picarro pre rinse,       0
    14,   P-13545,   2020/11/10 09:01:48,           1-02,       4,        -3.270,        -0.587,         18923,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1604995613.79,         0.256,         1.050,        24.731,        -0.002,        -0.016,         0.140,        77.727,        14.994,         2.035,        84.995,         0.733,         1.149,        0.0000,        0.0000,    0,        40.188,         1,       2,       1,Picarro pre rinse,       0
    15,   P-13545,   2020/11/10 09:10:57,           1-02,       5,        -3.316,        -0.639,         19092,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1604996162.37,         0.266,         1.066,        27.560,        -0.001,        -0.017,         0.251,        78.685,        14.697,         2.062,        85.830,         0.733,         0.990,       -0.0000,       -0.0000,    0,        40.125,         1,       2,       1,Picarro pre rinse,       0
    16,   P-13545,   2020/11/10 09:20:06,           1-02,       6,        -3.424,        -0.963,         18989,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1604996711.15,         0.274,         0.972,        43.091,        -0.002,        -0.013,         0.883,        78.258,        14.857,         2.015,        83.887,         0.733,         0.881,        0.0000,        0.0000,    0,        40.125,         1,       2,       1,Picarro pre rinse,       0
    17,   P-13545,   2020/11/10 09:29:14,           1-02,       7,        -3.284,         0.362,         19277,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1604997259.93,         0.262,         0.968,        54.086,        -0.001,        -0.012,         1.198,        78.654,        15.977,         2.139,        88.937,         0.729,         1.693,        0.0000,        0.0000,    0,        40.125,         1,       2,       1,Picarro pre rinse,       0
    18,   P-13545,   2020/11/10 09:38:24,           1-02,       8,        -3.209,         0.765,         18363,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1604997808.94,         0.280,         0.911,        49.910,        -0.002,        -0.012,         1.082,        74.654,        15.611,         2.013,        82.252,         0.733,         1.310,       -0.0000,       -0.0000,    0,        40.062,         1,       2,       1,Picarro pre rinse,       0
    19,   P-13545,   2020/11/10 09:47:33,           1-02,       9,        -3.216,         0.416,         19372,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1604998358.65,         0.253,         0.960,        37.309,        -0.001,        -0.013,         0.712,        79.439,        16.150,         2.055,        86.068,         0.733,         1.140,        0.0000,        0.0000,    0,        40.188,         1,       2,       1,Picarro pre rinse,       0
    20,   P-13545,   2020/11/10 09:56:42,           1-02,      10,        -3.350,        -0.485,         18468,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1604998907.45,         0.270,         0.889,        49.645,        -0.001,        -0.009,         1.073,        75.796,        15.176,         1.903,        79.944,         0.733,         0.648,        0.0000,        0.0000,    0,        40.250,         1,       2,       1,Picarro pre rinse,       0
    21,   P-13546,   2020/11/10 10:05:49,           1-03,       1,       -29.182,      -184.399,         19391,      -1,    1,                                   HAUS2,                                Standard,                 H2O, 1604999455.17,         0.280,         1.195,        47.958,         0.003,         0.022,         0.989,        79.884,        16.234,         2.029,        84.554,         0.733,         1.119,        0.0000,        0.0000,    0,        40.438,         1,       3,       1,Picarro pre rinse,       0
    22,   P-13546,   2020/11/10 10:14:58,           1-03,       2,       -31.800,      -213.687,         18962,      -1,    1,                                   HAUS2,                                Standard,                 H2O, 1605000003.56,         0.259,         1.075,        43.269,         0.002,         0.019,         0.878,        78.014,        15.761,         2.018,        82.714,         0.733,         1.185,        0.0000,        0.0000,    0,        40.250,         1,       3,       1,Picarro pre rinse,       0
    23,   P-13546,   2020/11/10 10:24:06,           1-03,       3,       -32.205,      -220.884,         19221,      -1,    1,                                   HAUS2,                                Standard,                 H2O, 1605000551.93,         0.265,         0.984,        35.512,         0.002,         0.014,         0.680,        79.176,        16.147,         1.990,        83.623,         0.733,         1.093,        0.0000,        0.0000,    0,        40.250,         1,       3,       1,Picarro pre rinse,       0
    24,   P-13546,   2020/11/10 10:33:15,           1-03,       4,       -32.547,      -224.179,         18544,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1605001100.58,         0.260,         0.986,        48.998,         0.002,         0.014,         1.064,        75.729,        15.975,         1.974,        80.844,         0.733,         1.309,        0.0000,        0.0000,    0,        40.250,         1,       3,       1,Picarro pre rinse,       0
    25,   P-13546,   2020/11/10 10:42:24,           1-03,       5,       -32.544,      -225.538,         19459,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1605001649.37,         0.258,         0.904,        35.041,         0.001,         0.012,         0.638,        80.625,        16.067,         2.027,        83.311,         0.733,         0.894,        0.0000,        0.0000,    0,        40.250,         1,       3,       1,Picarro pre rinse,       0
    26,   P-13546,   2020/11/10 10:51:33,           1-03,       6,       -32.558,      -226.485,         19606,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1605002199.02,         0.267,         0.903,        40.211,         0.002,         0.010,         0.768,        80.955,        16.165,         2.119,        86.225,         0.733,         1.240,        0.0000,        0.0000,    0,        40.250,         1,       3,       1,Picarro pre rinse,       0
    27,   P-13546,   2020/11/10 11:00:42,           1-03,       7,       -32.745,      -227.467,         19275,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1605002747.38,         0.239,         0.857,        36.493,         0.001,         0.009,         0.676,        79.174,        16.290,         2.047,        84.039,         0.733,         1.162,       -0.0000,       -0.0000,    0,        40.250,         1,       3,       1,Picarro pre rinse,       0
    28,   P-13546,   2020/11/10 11:09:52,           1-03,       8,       -32.803,      -227.968,         19083,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1605003297.24,         0.260,         0.828,        39.377,         0.002,         0.007,         0.764,        78.461,        16.058,         1.996,        83.329,         0.733,         1.164,        0.0000,        0.0000,    0,        40.250,         1,       3,       1,Picarro pre rinse,       0
    29,   P-13546,   2020/11/10 11:19:00,           1-03,       9,       -32.955,      -228.836,         19036,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1605003845.82,         0.237,         0.791,        51.327,         0.001,         0.008,         1.135,        78.581,        15.871,         1.977,        82.577,         0.733,         0.970,       -0.0000,       -0.0000,    0,        40.312,         1,       3,       1,Picarro pre rinse,       0
    30,   P-13546,   2020/11/10 11:28:09,           1-03,      10,       -33.018,      -229.365,         19111,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1605004394.19,         0.259,         0.828,        55.512,         0.002,         0.011,         1.240,        78.921,        15.581,         2.029,        83.705,         0.733,         1.149,       -0.0000,       -0.0000,    0,        40.375,         1,       3,       1,Picarro pre rinse,       0
    31,   P-13547,   2020/11/10 11:37:17,           1-04,       1,       -18.688,      -120.771,         18886,      -1,    1,                                     TAP,                                Standard,                 H2O, 1605004942.50,         0.244,         1.002,        25.944,        -0.001,        -0.013,         0.240,        77.886,        15.463,         1.948,        81.966,         0.733,         0.809,       -0.0000,       -0.0000,    0,        40.312,         1,       4,       1,Picarro pre rinse,       0
    32,   P-13547,   2020/11/10 11:46:25,           1-04,       2,       -17.514,      -103.985,         19006,      -1,    1,                                     TAP,                                Standard,                 H2O, 1605005490.76,         0.274,         0.965,        76.850,        -0.001,        -0.012,         1.794,        78.533,        15.131,         2.019,        84.519,         0.733,         1.024,       -0.0000,       -0.0000,    0,        40.438,         1,       4,       1,Picarro pre rinse,       0
    33,   P-13547,   2020/11/10 11:55:35,           1-04,       3,       -17.136,       -99.392,         18952,      -1,    1,                                     TAP,                                Standard,                 H2O, 1605006040.25,         0.251,         0.889,        35.733,        -0.001,        -0.010,         0.703,        78.309,        15.159,         1.999,        82.775,         0.733,         0.817,       -0.0000,       -0.0000,    0,        40.375,         1,       4,       1,Picarro pre rinse,       0
    34,   P-13547,   2020/11/10 12:04:44,           1-04,       4,       -17.279,       -98.758,         18900,       0,    1,                                     TAP,                                Standard,                 H2O, 1605006590.15,         0.249,         0.775,        56.245,         0.001,         0.004,         1.257,        77.583,        14.871,         2.071,        85.955,         0.733,         1.426,        0.0000,        0.0000,    0,        40.438,         1,       4,       1,Picarro pre rinse,       0
    35,   P-13547,   2020/11/10 12:13:53,           1-04,       5,       -16.976,       -97.055,         19072,       0,    1,                                     TAP,                                Standard,                 H2O, 1605007138.52,         0.264,         0.774,        38.697,        -0.000,        -0.007,         0.785,        78.599,        15.368,         2.015,        83.894,         0.733,         0.926,       -0.0000,       -0.0000,    0,        40.438,         1,       4,       1,Picarro pre rinse,       0
    36,   P-13547,   2020/11/10 12:23:03,           1-04,       6,       -17.066,       -96.772,         18905,       0,    1,                                     TAP,                                Standard,                 H2O, 1605007688.21,         0.246,         0.971,        45.327,        -0.001,        -0.006,         0.973,        77.711,        15.160,         2.029,        83.956,         0.733,         1.073,       -0.0000,       -0.0000,    0,        40.438,         1,       4,       1,Picarro pre rinse,       0
    37,   P-13547,   2020/11/10 12:32:12,           1-04,       7,       -16.979,       -96.431,         18971,       0,    1,                                     TAP,                                Standard,                 H2O, 1605008237.37,         0.237,         0.795,        40.210,         0.001,        -0.008,         0.850,        78.244,        15.139,         2.017,        83.176,         0.733,         0.826,        0.0000,        0.0000,    0,        40.438,         1,       4,       1,Picarro pre rinse,       0
    38,   P-13547,   2020/11/10 12:41:21,           1-04,       8,       -17.019,       -96.195,         19027,       0,    1,                                     TAP,                                Standard,                 H2O, 1605008786.51,         0.251,         0.830,        45.405,        -0.001,        -0.005,         0.968,        78.408,        15.156,         2.012,        84.526,         0.733,         1.053,        0.0000,        0.0000,    0,        40.500,         1,       4,       1,Picarro pre rinse,       0
    39,   P-13547,   2020/11/10 12:50:30,           1-04,       9,       -16.999,       -95.896,         18889,       0,    1,                                     TAP,                                Standard,                 H2O, 1605009335.82,         0.239,         0.879,        57.148,        -0.001,        -0.007,         1.262,        77.799,        14.824,         2.014,        84.487,         0.733,         1.212,       -0.0000,       -0.0000,    0,        40.500,         1,       4,       1,Picarro pre rinse,       0
    40,   P-13547,   2020/11/10 12:59:38,           1-04,      10,       -16.926,       -95.557,         19423,       0,    1,                                     TAP,                                Standard,                 H2O, 1605009883.83,         0.242,         0.823,        57.422,         0.001,        -0.005,         1.275,        80.423,        15.874,         2.027,        84.267,         0.733,         0.713,        0.0000,        0.0000,    0,        40.562,         1,       4,       1,Picarro pre rinse,       0
    41,   P-13548,   2020/11/10 13:08:47,           1-05,       1,       -23.737,      -142.584,         18872,      -1,    1,                                    HUSN,                            Control HUSN,                 H2O, 1605010432.81,         0.242,         0.822,        54.500,         0.001,         0.002,         1.217,        77.944,        14.720,         2.004,        83.578,         0.733,         0.983,        0.0000,        0.0000,    0,        40.562,         1,       5,       2,Picarro pre rinse,       0
    42,   P-13548,   2020/11/10 13:17:57,           1-05,       2,       -24.285,      -149.607,         19417,      -1,    1,                                    HUSN,                            Control HUSN,                 H2O, 1605010982.27,         0.239,         0.727,        49.174,         0.000,         0.002,         1.073,        80.526,        15.389,         2.046,        85.083,         0.733,         0.843,        0.0000,        0.0000,    0,        40.625,         1,       5,       2,Picarro pre rinse,       0
    43,   P-13548,   2020/11/10 13:27:05,           1-05,       3,       -24.514,      -151.618,         19292,      -1,    1,                                    HUSN,                            Control HUSN,                 H2O, 1605011530.65,         0.248,         0.817,        45.401,         0.000,         0.003,         0.957,        79.648,        15.042,         2.098,        86.296,         0.733,         1.155,       -0.0000,       -0.0000,    0,        40.688,         1,       5,       2,Picarro pre rinse,       0
    44,   P-13548,   2020/11/10 13:36:14,           1-05,       4,       -24.580,      -152.416,         18963,       0,    1,                                    HUSN,                            Control HUSN,                 H2O, 1605012079.64,         0.244,         0.780,        63.344,        -0.000,         0.001,         1.441,        78.432,        15.530,         1.923,        81.742,         0.733,         0.679,       -0.0000,       -0.0000,    0,        40.625,         1,       5,       2,Picarro pre rinse,       0
    45,   P-13549,   2020/11/10 13:45:24,           1-06,       1,       -18.875,      -112.916,         19356,      -1,    1,                       27072020-WH-WH-WH,                                      KK,                 H2O, 1605012630.25,         0.285,         0.864,        46.155,        -0.001,        -0.005,         0.997,        79.958,        15.211,         2.089,        86.528,         0.733,         1.111,        0.0000,        0.0000,    0,        41.062,         1,       6,       2,Picarro pre rinse,       0
    46,   P-13549,   2020/11/10 13:54:34,           1-06,       2,       -18.263,      -106.723,         19071,      -1,    1,                       27072020-WH-WH-WH,                                      KK,                 H2O, 1605013179.76,         0.236,         0.802,        53.589,        -0.000,        -0.007,         1.183,        78.790,        15.058,         2.075,        84.563,         0.733,         1.065,       -0.0000,       -0.0000,    0,        40.875,         1,       6,       2,Picarro pre rinse,       0
    47,   P-13549,   2020/11/10 14:03:43,           1-06,       3,       -18.201,      -105.223,         19101,      -1,    1,                       27072020-WH-WH-WH,                                      KK,                 H2O, 1605013728.89,         0.254,         0.765,        63.303,        -0.001,        -0.005,         1.423,        79.240,        14.471,         2.067,        85.209,         0.733,         0.957,       -0.0000,       -0.0000,    0,        40.750,         1,       6,       2,Picarro pre rinse,       0
    48,   P-13549,   2020/11/10 14:12:52,           1-06,       4,       -18.136,      -104.349,         19153,       0,    1,                       27072020-WH-WH-WH,                                      KK,                 H2O, 1605014277.64,         0.246,         0.833,        65.012,        -0.000,        -0.005,         1.493,        79.349,        14.620,         2.064,        85.801,         0.733,         1.081,        0.0000,        0.0000,    0,        40.688,         1,       6,       2,Picarro pre rinse,       0
    49,   P-13550,   2020/11/10 14:22:00,           1-07,       1,       -18.131,      -104.403,         19190,      -1,    1,                       28072020-WH-WH-WH,                                      KK,                 H2O, 1605014826.03,         0.250,         0.772,        45.552,         0.000,        -0.004,         0.961,        79.524,        14.703,         2.066,        85.758,         0.733,         1.020,        0.0000,        0.0000,    0,        40.750,         1,       7,       2,Picarro pre rinse,       0
    50,   P-13550,   2020/11/10 14:31:09,           1-07,       2,       -18.140,      -104.146,         19272,      -1,    1,                       28072020-WH-WH-WH,                                      KK,                 H2O, 1605015375.51,         0.246,         0.734,        50.231,        -0.001,        -0.003,         1.089,        79.695,        14.779,         2.147,        87.129,         0.733,         1.276,        0.0000,        0.0000,    0,        40.812,         1,       7,       2,Picarro pre rinse,       0
    51,   P-13550,   2020/11/10 14:40:18,           1-07,       3,       -18.107,      -104.044,         19368,      -1,    1,                       28072020-WH-WH-WH,                                      KK,                 H2O, 1605015924.44,         0.249,         0.849,        58.375,        -0.000,        -0.006,         1.331,        80.320,        14.924,         2.116,        86.460,         0.733,         1.075,       -0.0000,       -0.0000,    0,        40.812,         1,       7,       2,Picarro pre rinse,       0
    52,   P-13550,   2020/11/10 14:49:28,           1-07,       4,       -18.129,      -103.862,         19461,       0,    1,                       28072020-WH-WH-WH,                                      KK,                 H2O, 1605016473.35,         0.252,         0.773,        55.418,         0.000,        -0.008,         1.239,        80.740,        14.813,         2.118,        87.360,         0.733,         1.086,        0.0000,        0.0000,    0,        40.875,         1,       7,       2,Picarro pre rinse,       0
    53,   P-13551,   2020/11/10 14:58:35,           1-08,       1,       -18.143,      -103.960,         19077,      -1,    1,                       29072020-WH-WH-WH,                                      KK,                 H2O, 1605017021.02,         0.256,         0.775,        46.728,        -0.000,        -0.007,         0.974,        78.838,        14.673,         2.094,        86.105,         0.733,         1.203,       -0.0000,       -0.0000,    0,        40.812,         1,       8,       2,Picarro pre rinse,       0
    54,   P-13551,   2020/11/10 15:07:44,           1-08,       2,       -18.001,      -103.735,         19388,      -1,    1,                       29072020-WH-WH-WH,                                      KK,                 H2O, 1605017569.79,         0.256,         0.761,        32.590,        -0.000,        -0.002,         0.513,        80.073,        15.558,         2.099,        85.853,         0.733,         1.079,        0.0000,        0.0000,    0,        40.875,         1,       8,       2,Picarro pre rinse,       0
    55,   P-13551,   2020/11/10 15:16:52,           1-08,       3,       -18.046,      -104.065,         18797,      -1,    1,                       29072020-WH-WH-WH,                                      KK,                 H2O, 1605018117.77,         0.251,         0.742,        42.549,         0.000,        -0.003,         0.883,        77.647,        14.697,         1.989,        83.044,         0.733,         0.823,        0.0000,        0.0000,    0,        40.812,         1,       8,       2,Picarro pre rinse,       0
    56,   P-13551,   2020/11/10 15:26:00,           1-08,       4,       -18.124,      -104.172,         18705,       0,    1,                       29072020-WH-WH-WH,                                      KK,                 H2O, 1605018666.07,         0.260,         0.716,        50.402,         0.000,        -0.004,         1.111,        77.160,        14.466,         2.030,        83.661,         0.733,         1.056,       -0.0000,       -0.0000,    0,        40.875,         1,       8,       2,Picarro pre rinse,       0
    57,   P-13552,   2020/11/10 15:35:09,           1-09,       1,       -17.033,       -96.991,         18978,      -1,    1,                                     TAP,                                 Control,                 H2O, 1605019214.82,         0.240,         0.771,        42.145,        -0.000,        -0.005,         0.861,        78.372,        14.544,         2.096,        85.457,         0.733,         1.082,       -0.0000,       -0.0000,    0,        40.875,         1,       9,       2,Picarro pre rinse,       0
    58,   P-13552,   2020/11/10 15:44:18,           1-09,       2,       -16.852,       -95.760,         19106,      -1,    1,                                     TAP,                                 Control,                 H2O, 1605019763.22,         0.249,         0.739,        30.496,        -0.000,        -0.005,         0.486,        79.049,        14.551,         2.083,        85.573,         0.733,         0.950,        0.0000,        0.0000,    0,        40.812,         1,       9,       2,Picarro pre rinse,       0
    59,   P-13552,   2020/11/10 15:53:27,           1-09,       3,       -16.958,       -95.867,         18899,      -1,    1,                                     TAP,                                 Control,                 H2O, 1605020312.23,         0.253,         0.744,        35.852,         0.000,        -0.004,         0.625,        77.886,        14.719,         2.061,        84.319,         0.733,         1.049,       -0.0000,       -0.0000,    0,        40.812,         1,       9,       2,Picarro pre rinse,       0
    60,   P-13552,   2020/11/10 16:02:35,           1-09,       4,       -16.942,       -95.770,         19197,       0,    1,                                     TAP,                                 Control,                 H2O, 1605020860.39,         0.263,         0.753,        36.164,        -0.000,        -0.003,         0.688,        79.351,        14.844,         2.082,        85.459,         0.733,         1.077,       -0.0000,       -0.0000,    0,        40.688,         1,       9,       2,Picarro pre rinse,       0
    61,   P-13553,   2020/11/10 16:11:44,           1-10,       1,       -17.595,       -99.195,         18830,      -1,    1,                       13082020-WH-WH-WH,                                      KK,                 H2O, 1605021408.79,         0.243,         0.807,        49.074,        -0.001,        -0.004,         1.071,        77.495,        14.378,         2.053,        84.880,         0.733,         1.139,       -0.0000,       -0.0000,    0,        40.750,         1,      10,       2,Picarro pre rinse,       0
    62,   P-13553,   2020/11/10 16:20:52,           1-10,       2,       -17.478,       -99.030,         19489,      -1,    1,                       13082020-WH-WH-WH,                                      KK,                 H2O, 1605021957.90,         0.243,         0.757,        43.364,         0.001,        -0.004,         0.934,        80.450,        15.242,         2.168,        87.605,         0.733,         1.292,       -0.0000,       -0.0000,    0,        40.812,         1,      10,       2,Picarro pre rinse,       0
    63,   P-13553,   2020/11/10 16:30:01,           1-10,       3,       -17.442,       -99.174,         18792,      -1,    1,                       13082020-WH-WH-WH,                                      KK,                 H2O, 1605022506.70,         0.229,         0.853,        39.582,        -0.000,        -0.006,         0.852,        77.335,        15.104,         2.024,        83.583,         0.733,         1.109,       -0.0000,       -0.0000,    0,        40.812,         1,      10,       2,Picarro pre rinse,       0
    64,   P-13553,   2020/11/10 16:39:10,           1-10,       4,       -17.435,       -99.403,         19269,       0,    1,                       13082020-WH-WH-WH,                                      KK,                 H2O, 1605023055.83,         0.249,         0.877,        26.247,         0.000,        -0.005,         0.383,        79.459,        15.565,         2.051,        84.869,         0.733,         0.922,        0.0000,        0.0000,    0,        40.688,         1,      10,       2,Picarro pre rinse,       0
    65,   P-13554,   2020/11/10 16:48:19,           1-11,       1,       -17.576,       -99.877,         18613,      -1,    1,                       14082020-WH-WH-WH,                                      KK,                 H2O, 1605023604.65,         0.242,         0.832,        61.082,        -0.001,        -0.006,         1.399,        76.727,        14.658,         1.998,        82.638,         0.733,         0.899,        0.0000,        0.0000,    0,        40.750,         1,      11,       2,Picarro pre rinse,       0
    66,   P-13554,   2020/11/10 16:57:27,           1-11,       2,       -17.466,       -99.454,         18993,      -1,    1,                       14082020-WH-WH-WH,                                      KK,                 H2O, 1605024153.03,         0.228,         0.825,        35.426,         0.000,        -0.005,         0.697,        78.161,        15.161,         2.057,        84.835,         0.733,         1.132,        0.0000,        0.0000,    0,        40.625,         1,      11,       2,Picarro pre rinse,       0
    67,   P-13554,   2020/11/10 17:06:36,           1-11,       3,       -17.610,       -99.751,         18861,      -1,    1,                       14082020-WH-WH-WH,                                      KK,                 H2O, 1605024701.95,         0.252,         0.763,        65.072,        -0.000,        -0.003,         1.475,        77.617,        14.974,         2.079,        84.505,         0.733,         1.207,       -0.0000,       -0.0000,    0,        40.688,         1,      11,       2,Picarro pre rinse,       0
    68,   P-13554,   2020/11/10 17:15:45,           1-11,       4,       -17.465,       -99.580,         19298,       0,    1,                       14082020-WH-WH-WH,                                      KK,                 H2O, 1605025250.37,         0.258,         0.829,        47.918,         0.000,        -0.006,         1.027,        79.770,        15.478,         2.037,        85.318,         0.733,         1.007,        0.0000,        0.0000,    0,        40.688,         1,      11,       2,Picarro pre rinse,       0
    69,   P-13555,   2020/11/10 17:24:54,           1-12,       1,       -17.449,       -99.877,         19307,      -1,    1,                       15082020-WH-WH-WH,                                      KK,                 H2O, 1605025799.86,         0.243,         0.837,        37.381,         0.000,        -0.004,         0.705,        79.749,        15.701,         2.030,        84.634,         0.733,         0.915,       -0.0000,       -0.0000,    0,        40.625,         1,      12,       2,Picarro pre rinse,       0
    70,   P-13555,   2020/11/10 17:34:04,           1-12,       2,       -17.527,      -100.043,         19126,      -1,    1,                       15082020-WH-WH-WH,                                      KK,                 H2O, 1605026349.22,         0.262,         0.872,        45.178,        -0.001,        -0.008,         0.957,        79.021,        15.666,         1.966,        82.847,         0.733,         0.752,        0.0000,        0.0000,    0,        40.562,         1,      12,       2,Picarro pre rinse,       0
    71,   P-13555,   2020/11/10 17:43:12,           1-12,       3,       -17.520,      -100.311,         19065,      -1,    1,                       15082020-WH-WH-WH,                                      KK,                 H2O, 1605026898.32,         0.250,         0.867,        34.224,        -0.000,        -0.005,         0.585,        78.456,        15.612,         1.998,        83.664,         0.733,         1.000,       -0.0000,       -0.0000,    0,        40.625,         1,      12,       2,Picarro pre rinse,       0
