  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    26,    P-9529,   2019/04/17 13:43:51,           1-03,       6,       -33.537,      -231.181,         20564,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1555501737.14,         0.258,         0.902,       133.027,         0.001,         0.009,         3.138,        86.481,        16.159,         2.254,        91.150,         0.733,         1.150,        0.0000,        0.0000,    0,        40.938,         1,       3,       1,Picarro pre rinse,       0
    27,    P-9529,   2019/04/17 13:52:57,           1-03,       7,              ,              ,              ,        ,     ,                                   HAUS2,                                Standard,                 H2O,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     ,              ,         1,       3,       1,Picarro pre rinse,    1001
    28,    P-9529,   2019/04/17 14:03:09,           1-03,       8,       -33.748,      -231.565,         20390,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1555502894.17,         0.239,         0.851,       124.824,         0.000,         0.009,         2.946,        85.277,        15.683,         2.346,        93.537,         0.733,         1.714,        0.0000,        0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    29,    P-9529,   2019/04/17 14:12:17,           1-03,       9,       -33.743,      -232.991,         20203,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1555503443.35,         0.244,         0.811,       133.202,        -0.000,         0.006,         3.143,        84.663,        15.734,         2.286,        90.461,         0.733,         1.367,       -0.0000,       -0.0000,    0,        41.000,         1,       3,       1,Picarro pre rinse,       0
    30,    P-9529,   2019/04/17 14:21:26,           1-03,      10,       -33.774,      -233.425,         20333,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1555503991.52,         0.269,         0.800,       131.594,        -0.000,         0.005,         3.105,        85.131,        15.873,         2.323,        92.212,         0.733,         1.577,       -0.0000,       -0.0000,    0,        42.000,         1,       3,       1,Picarro pre rinse,       0
    31,    P-9529,   2019/04/17 14:30:34,           1-03,      11,       -33.761,      -233.764,         20469,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1555504540.60,         0.243,         0.792,       133.192,        -0.000,         0.007,         3.143,        86.184,        15.869,         2.284,        91.289,         0.733,         1.216,       -0.0000,       -0.0000,    0,        41.250,         1,       3,       1,Picarro pre rinse,       0
    32,    P-9530,   2019/04/17 14:39:43,           1-04,       1,       -18.606,      -118.136,         21150,      -1,    1,                                     TAP,                                Standard,                 H2O, 1555505089.44,         0.262,         0.905,       135.513,        -0.001,        -0.009,         3.182,        88.980,        15.966,         2.475,        97.624,         0.733,         1.668,       -0.0000,       -0.0000,    0,        41.062,         1,       4,       1,Picarro pre rinse,       0
    33,    P-9530,   2019/04/17 14:48:51,           1-04,       2,       -17.205,      -101.034,         20701,      -1,    1,                                     TAP,                                Standard,                 H2O, 1555505637.14,         0.299,         0.887,       143.218,         0.003,         0.008,         3.381,        86.922,        15.469,         2.353,        95.550,         0.733,         1.514,        0.0000,        0.0000,    0,        41.000,         1,       4,       1,Picarro pre rinse,       0
    34,    P-9530,   2019/04/17 14:58:01,           1-04,       3,       -16.786,       -95.146,         20441,      -1,    1,                                     TAP,                                Standard,                 H2O, 1555506186.38,         0.263,         0.802,       133.420,        -0.001,        -0.005,         3.149,        85.817,        15.405,         2.354,        92.963,         0.733,         1.250,       -0.0000,       -0.0000,    0,        41.000,         1,       4,       1,Picarro pre rinse,       0
    35,    P-9530,   2019/04/17 15:07:09,           1-04,       4,       -16.790,       -93.821,         20509,       0,    1,                                     TAP,                                Standard,                 H2O, 1555506735.55,         0.244,         0.811,       130.112,        -0.001,        -0.007,         3.069,        86.234,        15.580,         2.298,        92.713,         0.733,         1.218,        0.0000,        0.0000,    0,        41.000,         1,       4,       1,Picarro pre rinse,       0
    36,    P-9530,   2019/04/17 15:16:17,           1-04,       5,       -16.782,       -93.312,         20336,       0,    1,                                     TAP,                                Standard,                 H2O, 1555507282.21,         0.246,         0.815,       136.031,         0.000,        -0.002,         3.210,        85.294,        15.591,         2.273,        91.835,         0.733,         1.204,       -0.0000,       -0.0000,    0,        41.375,         1,       4,       1,Picarro pre rinse,       0
    37,    P-9530,   2019/04/17 15:25:25,           1-04,       6,       -16.664,       -92.472,         21494,       0,    1,                                     TAP,                                Standard,                 H2O, 1555507830.52,         0.286,         0.762,       133.061,        -0.001,        -0.004,         3.124,        90.863,        15.818,         2.471,        98.299,         0.733,         1.343,       -0.0000,       -0.0000,    0,        41.125,         1,       4,       1,Picarro pre rinse,       0
    38,    P-9530,   2019/04/17 15:34:34,           1-04,       7,       -16.692,       -92.504,         21305,       0,    1,                                     TAP,                                Standard,                 H2O, 1555508379.34,         0.233,         0.865,       137.256,        -0.001,        -0.002,         3.238,        90.282,        15.986,         2.373,        95.159,         0.733,         1.114,        0.0000,        0.0000,    0,        41.188,         1,       4,       1,Picarro pre rinse,       0
    39,    P-9530,   2019/04/17 15:43:42,           1-04,       8,       -16.617,       -91.926,         21174,       0,    1,                                     TAP,                                Standard,                 H2O, 1555508927.86,         0.255,         0.819,       136.307,        -0.001,         0.001,         3.217,        89.417,        16.141,         2.375,        95.186,         0.733,         1.239,       -0.0000,       -0.0000,    0,        41.250,         1,       4,       1,Picarro pre rinse,       0
    40,    P-9530,   2019/04/17 15:52:51,           1-04,       9,       -16.632,       -91.753,         20842,       0,    1,                                     TAP,                                Standard,                 H2O, 1555509476.71,         0.245,         0.841,       132.348,        -0.001,        -0.002,         3.123,        87.785,        15.852,         2.370,        94.079,         0.733,         1.199,       -0.0000,       -0.0000,    0,        41.188,         1,       4,       1,Picarro pre rinse,       0
    41,    P-9530,   2019/04/17 16:02:00,           1-04,      10,       -16.619,       -91.646,         20830,       0,    1,                                     TAP,                                Standard,                 H2O, 1555510025.89,         0.265,         0.776,       134.187,        -0.001,         0.000,         3.167,        87.990,        14.897,         2.395,        95.511,         0.733,         1.271,        0.0000,        0.0000,    0,        41.188,         1,       4,       1,Picarro pre rinse,       0
    42,    P-9531,   2019/04/17 16:11:08,           1-05,       1,        -7.413,       -29.530,         20676,      -1,    1,                                     W22,                             Control W22,                 H2O, 1555510573.87,         0.259,         0.940,       134.230,        -0.000,        -0.010,         3.167,        87.357,        14.328,         2.384,        95.471,         0.733,         1.233,       -0.0000,       -0.0000,    0,        41.250,         1,       5,       2,Picarro pre rinse,       0
    43,    P-9531,   2019/04/17 16:20:16,           1-05,       2,        -6.551,       -19.718,         21050,      -1,    1,                                     W22,                             Control W22,                 H2O, 1555511121.45,         0.283,         0.875,       130.332,        -0.001,        -0.006,         3.076,        88.676,        15.567,         2.403,        96.327,         0.733,         1.279,       -0.0000,       -0.0000,    0,        41.188,         1,       5,       2,Picarro pre rinse,       0
    44,    P-9531,   2019/04/17 16:29:24,           1-05,       3,        -6.385,       -17.233,         20890,      -1,    1,                                     W22,                             Control W22,                 H2O, 1555511669.88,         0.244,         0.830,       132.278,        -0.001,        -0.007,         3.122,        88.281,        14.710,         2.420,        96.347,         0.733,         1.287,       -0.0000,       -0.0000,    0,        41.250,         1,       5,       2,Picarro pre rinse,       0
    45,    P-9531,   2019/04/17 16:38:32,           1-05,       4,        -6.375,       -16.397,         20740,       0,    1,                                     W22,                             Control W22,                 H2O, 1555512217.28,         0.268,         0.833,       134.440,         0.000,        -0.005,         3.173,        87.458,        14.856,         2.395,        95.745,         0.733,         1.311,        0.0000,        0.0000,    0,        41.188,         1,       5,       2,Picarro pre rinse,       0
    46,    P-9532,   2019/04/17 16:47:40,           1-06,       1,       -13.914,       -66.543,         19480,      -1,    1,                                  Q51-WH,                       190326Voegelsberg,                 H2O, 1555512766.36,         0.245,         0.817,       130.747,         0.000,         0.001,         3.101,        81.270,        14.710,         2.219,        88.846,         0.733,         1.306,        0.0000,        0.0000,    0,        41.188,         1,       6,       2,Picarro pre rinse,       0
    47,    P-9532,   2019/04/17 16:56:48,           1-06,       2,       -14.622,       -74.184,         19568,      -1,    1,                                  Q51-WH,                       190326Voegelsberg,                 H2O, 1555513313.34,         0.243,         0.778,       129.173,         0.000,         0.001,         3.063,        81.790,        14.059,         2.269,        90.591,         0.733,         1.357,       -0.0000,       -0.0000,    0,        41.188,         1,       6,       2,Picarro pre rinse,       0
    48,    P-9532,   2019/04/17 17:05:56,           1-06,       3,       -14.829,       -76.529,         19823,      -1,    1,                                  Q51-WH,                       190326Voegelsberg,                 H2O, 1555513861.95,         0.270,         0.930,       134.370,         0.002,         0.012,         3.187,        82.773,        14.900,         2.279,        90.933,         0.733,         1.371,       -0.0000,       -0.0000,    0,        41.250,         1,       6,       2,Picarro pre rinse,       0
    49,    P-9532,   2019/04/17 17:15:05,           1-06,       4,       -14.797,       -76.841,         20006,       0,    1,                                  Q51-WH,                       190326Voegelsberg,                 H2O, 1555514410.56,         0.257,         0.934,       135.334,         0.002,         0.013,         3.210,        83.615,        15.022,         2.298,        92.186,         0.733,         1.467,       -0.0000,       -0.0000,    0,        41.312,         1,       6,       2,Picarro pre rinse,       0
    50,    P-9533,   2019/04/17 17:24:13,           1-07,       1,       -14.933,       -78.706,         20562,      -1,    1,                                  Q52-WH,                       190326Voegelsberg,                 H2O, 1555514958.65,         0.291,         0.701,       132.165,        -0.001,         0.001,         3.119,        86.568,        15.164,         2.370,        94.004,         0.733,         1.383,        0.0000,        0.0000,    0,        41.250,         1,       7,       2,Picarro pre rinse,       0
    51,    P-9533,   2019/04/17 17:33:22,           1-07,       2,       -15.005,       -79.611,         20590,      -1,    1,                                  Q52-WH,                       190326Voegelsberg,                 H2O, 1555515507.84,         0.272,         0.797,       134.972,        -0.001,         0.001,         3.169,        86.665,        15.294,         2.322,        93.373,         0.733,         1.135,        0.0000,        0.0000,    0,        41.250,         1,       7,       2,Picarro pre rinse,       0
    52,    P-9533,   2019/04/17 17:42:31,           1-07,       3,       -15.021,       -79.601,         21196,      -1,    1,                                  Q52-WH,                       190326Voegelsberg,                 H2O, 1555516057.26,         0.279,         0.817,       132.925,        -0.000,         0.002,         3.136,        89.089,        16.073,         2.457,        97.613,         0.733,         1.626,       -0.0000,       -0.0000,    0,        41.250,         1,       7,       2,Picarro pre rinse,       0
    53,    P-9533,   2019/04/17 17:51:41,           1-07,       4,       -15.074,       -79.873,         20227,       0,    1,                                  Q52-WH,                       190326Voegelsberg,                 H2O, 1555516607.17,         0.240,         0.768,       131.684,        -0.001,        -0.002,         3.109,        84.882,        14.800,         2.309,        92.817,         0.733,         1.344,        0.0000,        0.0000,    0,        41.188,         1,       7,       2,Picarro pre rinse,       0
    54,    P-9534,   2019/04/17 18:00:50,           1-08,       1,       -15.019,       -79.571,         19795,      -1,    1,                                  Q53-WH,                       190326Voegelsberg,                 H2O, 1555517156.43,         0.248,         0.822,       130.570,        -0.001,         0.000,         3.097,        82.519,        15.538,         2.204,        89.293,         0.733,         1.194,        0.0000,        0.0000,    0,        41.188,         1,       8,       2,Picarro pre rinse,       0
    55,    P-9534,   2019/04/17 18:09:58,           1-08,       2,       -15.063,       -79.379,         20246,      -1,    1,                                  Q53-WH,                       190326Voegelsberg,                 H2O, 1555517704.24,         0.238,         0.851,       129.953,        -0.001,        -0.004,         3.066,        84.707,        15.320,         2.295,        92.504,         0.733,         1.380,        0.0000,        0.0000,    0,        41.188,         1,       8,       2,Picarro pre rinse,       0
    56,    P-9534,   2019/04/17 18:19:06,           1-08,       3,       -15.070,       -79.341,         20564,      -1,    1,                                  Q53-WH,                       190326Voegelsberg,                 H2O, 1555518252.24,         0.257,         0.756,       129.976,        -0.001,        -0.002,         3.083,        86.380,        15.536,         2.357,        93.519,         0.733,         1.312,        0.0000,        0.0000,    0,        41.250,         1,       8,       2,Picarro pre rinse,       0
    57,    P-9534,   2019/04/17 18:28:15,           1-08,       4,       -15.038,       -79.607,         20590,       0,    1,                                  Q53-WH,                       190326Voegelsberg,                 H2O, 1555518801.24,         0.262,         0.759,       130.455,        -0.001,        -0.001,         3.079,        86.562,        15.243,         2.368,        94.099,         0.733,         1.265,        0.0000,        0.0000,    0,        41.188,         1,       8,       2,Picarro pre rinse,       0
    58,    P-9535,   2019/04/17 18:37:24,           1-09,       1,       -16.453,       -88.984,         20479,      -1,    1,                                     TAP,                                 Control,                 H2O, 1555519350.48,         0.254,         0.751,       132.993,         0.000,         0.001,         3.139,        86.102,        15.335,         2.305,        93.061,         0.733,         1.285,       -0.0000,       -0.0000,    0,        41.188,         1,       9,       2,Picarro pre rinse,       0
    59,    P-9535,   2019/04/17 18:46:32,           1-09,       2,       -16.582,       -90.383,         20743,      -1,    1,                                     TAP,                                 Control,                 H2O, 1555519898.06,         0.270,         0.753,       130.405,        -0.000,         0.004,         3.078,        87.154,        15.923,         2.353,        94.181,         0.733,         1.279,        0.0000,        0.0000,    0,        41.188,         1,       9,       2,Picarro pre rinse,       0
    60,    P-9535,   2019/04/17 18:55:40,           1-09,       3,       -16.614,       -90.634,         20960,      -1,    1,                                     TAP,                                 Control,                 H2O, 1555520445.45,         0.248,         0.714,       131.311,        -0.000,         0.001,         3.099,        88.461,        15.706,         2.362,        94.917,         0.733,         1.221,       -0.0000,       -0.0000,    0,        41.125,         1,       9,       2,Picarro pre rinse,       0
    61,    P-9535,   2019/04/17 19:04:47,           1-09,       4,       -16.672,       -91.105,         20684,       0,    1,                                     TAP,                                 Control,                 H2O, 1555520993.16,         0.244,         0.767,       131.724,        -0.000,         0.002,         3.108,        87.100,        15.485,         2.310,        93.885,         0.733,         1.162,        0.0000,        0.0000,    0,        41.125,         1,       9,       2,Picarro pre rinse,       0
    62,    P-9536,   2019/04/17 19:13:55,           1-10,       1,       -16.075,       -87.591,         20461,      -1,    1,                                  Q54-WH,                       190326Voegelsberg,                 H2O, 1555521541.63,         0.262,         0.791,       133.723,        -0.000,        -0.003,         3.155,        85.814,        14.987,         2.410,        95.037,         0.733,         1.581,        0.0000,        0.0000,    0,        41.062,         1,      10,       2,Picarro pre rinse,       0
    63,    P-9536,   2019/04/17 19:23:04,           1-10,       2,       -15.953,       -87.205,         19606,      -1,    1,                                  Q54-WH,                       190326Voegelsberg,                 H2O, 1555522090.39,         0.253,         0.758,       132.364,        -0.000,         0.002,         3.140,        82.249,        14.431,         2.226,        88.293,         0.733,         0.953,        0.0000,        0.0000,    0,        41.062,         1,      10,       2,Picarro pre rinse,       0
    64,    P-9536,   2019/04/17 19:32:12,           1-10,       3,       -16.040,       -87.253,         19764,      -1,    1,                                  Q54-WH,                       190326Voegelsberg,                 H2O, 1555522638.11,         0.258,         0.702,       130.745,        -0.000,         0.003,         3.101,        82.518,        14.831,         2.280,        90.952,         0.733,         1.357,       -0.0000,       -0.0000,    0,        41.062,         1,      10,       2,Picarro pre rinse,       0
    65,    P-9536,   2019/04/17 19:41:21,           1-10,       4,       -16.011,       -87.116,         19370,       0,    1,                                  Q54-WH,                       190326Voegelsberg,                 H2O, 1555523186.87,         0.238,         0.810,       129.427,        -0.000,        -0.001,         3.070,        80.818,        14.187,         2.236,        89.545,         0.733,         1.393,       -0.0000,       -0.0000,    0,        41.125,         1,      10,       2,Picarro pre rinse,       0
    66,    P-9537,   2019/04/17 19:50:29,           1-11,       1,       -15.774,       -85.389,         19261,      -1,    1,                                  Q55-WH,                       190326Voegelsberg,                 H2O, 1555523735.07,         0.286,         0.843,       129.282,        -0.001,         0.002,         3.082,        80.218,        14.772,         2.175,        87.319,         0.733,         1.224,        0.0000,        0.0000,    0,        41.062,         1,      11,       2,Picarro pre rinse,       0
    67,    P-9537,   2019/04/17 19:59:37,           1-11,       2,       -15.640,       -84.692,         21043,      -1,    1,                                  Q55-WH,                       190326Voegelsberg,                 H2O, 1555524283.15,         0.251,         0.801,       133.469,        -0.001,        -0.000,         3.149,        88.835,        15.662,         2.375,        95.946,         0.733,         1.317,        0.0000,        0.0000,    0,        41.062,         1,      11,       2,Picarro pre rinse,       0
    68,    P-9537,   2019/04/17 20:08:45,           1-11,       3,       -15.644,       -84.767,         20115,      -1,    1,                                  Q55-WH,                       190326Voegelsberg,                 H2O, 1555524831.09,         0.262,         0.755,       131.104,        -0.001,        -0.001,         3.109,        84.312,        15.365,         2.251,        91.213,         0.733,         1.213,       -0.0000,       -0.0000,    0,        41.062,         1,      11,       2,Picarro pre rinse,       0
    69,    P-9537,   2019/04/17 20:17:54,           1-11,       4,       -15.688,       -84.786,         20827,       0,    1,                                  Q55-WH,                       190326Voegelsberg,                 H2O, 1555525379.86,         0.268,         0.760,       134.262,        -0.001,         0.001,         3.149,        86.972,        17.019,         2.331,        94.502,         0.730,         1.549,       -0.0000,       -0.0000,    0,        41.062,         1,      11,       2,Picarro pre rinse,       0
    70,    P-9538,   2019/04/17 20:27:02,           1-12,       1,       -15.142,       -80.920,         20101,      -1,    1,                                  Q56-WH,                       190326Voegelsberg,                 H2O, 1555525928.55,         0.385,         1.274,       153.533,         0.007,         0.023,         3.619,        83.876,        16.654,         2.191,        88.786,         0.733,         1.118,        0.0000,        0.0000,    0,        41.062,         1,      12,       2,Picarro pre rinse,       0
    71,    P-9538,   2019/04/17 20:36:11,           1-12,       2,       -14.682,       -77.789,         20421,      -1,    1,                                  Q56-WH,                       190326Voegelsberg,                 H2O, 1555526476.50,         0.252,         0.768,       130.254,        -0.000,         0.001,         3.090,        85.249,        16.688,         2.278,        91.627,         0.733,         1.312,       -0.0000,       -0.0000,    0,        41.000,         1,      12,       2,Picarro pre rinse,       0
